receiver,positionX,positionY,positionZ,speedX,speedY,speedZ,headingX,headingY,headingZ,distance,sender,senderPosX,senderPosY,senderPosZ,senderSpeed,senderSpeedX,senderSpeedY,senderSpeedZ,senderHeadingX,senderHeadingY,senderHeadingZ,senderAccel,senderGPSPosX,senderGPSPosY,senderGPSPosZ,attackType,senderType,senderDistTraveled,isRSU,RSS,arrivalTime
154,4945.898297,1255.642379,0.000000,-9.415936,3.947716,0.000000,-0.922226,0.386652,0.000000,343.087,130,4656.863622,1440.487824,0.000000,8.057421,-1.742473,-7.866755,0.000000,-0.216257,-0.976336,0.000000,1.79383,-48.008464,-15.840757,0.000000,0,0,8.05738,0,-88.5803,60.3582
148,3904.707480,733.088585,0.000000,-11.397492,3.904821,0.000000,-0.946020,0.324110,0.000000,7.75452,64,3898.488886,728.455918,0.000000,10.546844,-9.977337,3.418869,0.000000,-0.946002,0.324160,0.000000,0.698089,-48.015555,-15.834323,0.000000,0,0,10.5774,0,-56.3131,60.3962
100,3523.221988,887.922718,0.000000,-12.117128,5.233694,0.000000,-0.918027,0.396519,0.000000,407.744,64,3898.488886,728.455918,0.000000,10.546844,-9.977337,3.418869,0.000000,-0.946002,0.324160,0.000000,0.698089,-48.015555,-15.834323,0.000000,0,0,10.5774,0,-89.2405,60.3962
22,3690.856964,1208.607129,0.000000,5.815238,-2.500088,0.000000,0.918696,-0.394966,0.000000,219.224,166,3488.560612,1293.078404,0.000000,1.966417,1.806423,-0.776938,0.000000,0.918637,-0.395103,0.000000,1.96642,-48.019413,-15.839513,0.000000,0,0,1.96616,0,-83.9069,60.425
52,2609.251142,1346.183630,0.000000,0.332388,-8.766746,0.000000,0.037887,-0.999282,0.000000,910.742,88,3408.953511,911.312308,28.521171,4.489509,0.068738,-4.488983,0.000000,0.015311,-0.999883,0.000000,-4.5,-48.020190,-15.836069,0.000000,1,1,2521.92,0,-83.9108,60.4345
166,3488.560612,1293.078404,0.000000,1.806423,-0.776938,0.000000,0.918637,-0.395103,0.000000,219.224,22,3690.856964,1208.607129,0.000000,6.329884,5.815238,-2.500088,0.000000,0.918696,-0.394966,0.000000,-4.25528,-48.017575,-15.838741,0.000000,0,0,6.32931,0,-83.9091,60.4377
64,3898.488886,728.455918,0.000000,-9.977337,3.418869,0.000000,-0.946002,0.324160,0.000000,3907.83,148,50.000000,50.000000,0.000000,12.047840,-11.397492,3.904821,0.000000,-0.946020,0.324110,0.000000,0.848527,-48.051629,-15.828721,0.000000,2,1,0,0,-56.2202,60.5221
100,3523.221988,887.922718,0.000000,-12.117128,5.233694,0.000000,-0.918027,0.396519,0.000000,3572.87,148,50.000000,50.000000,0.000000,12.047840,-11.397492,3.904821,0.000000,-0.946020,0.324110,0.000000,0.848527,-48.051629,-15.828721,0.000000,2,1,0,0,-89.3241,60.5221
34,1266.685149,694.451014,0.000000,-1.414212,1.660907,0.000000,-0.648298,0.761387,0.000000,1376.82,28,50.000000,50.000000,0.000000,16.369143,-9.671532,13.206449,0.000000,-0.590839,0.806789,0.000000,1.59932,-48.051629,-15.828721,0.000000,2,1,0,0,-81.9989,60.529
70,910.911754,1227.228561,0.000000,-7.177464,-15.738506,0.000000,-0.414933,-0.909852,0.000000,1458.44,28,50.000000,50.000000,0.000000,16.369143,-9.671532,13.206449,0.000000,-0.590839,0.806789,0.000000,1.59932,-48.051629,-15.828721,0.000000,2,1,0,0,-91.5974,60.529
136,4294.918166,474.648640,0.000000,9.668484,11.149795,0.000000,0.655137,0.755510,0.000000,63.6913,82,4294.831192,410.957430,0.000000,15.520429,-11.334339,10.602663,0.000000,-0.730285,0.683142,0.000000,0.51237,-48.011884,-15.831347,0.000000,0,0,15.4831,0,-75.4129,60.5357
64,3898.488886,728.455918,0.000000,-9.977337,3.418869,0.000000,-0.946002,0.324160,0.000000,407.744,100,3523.221988,887.922718,0.000000,13.199104,-12.117128,5.233694,0.000000,-0.918027,0.396519,0.000000,0.11127,-48.019015,-15.835795,0.000000,0,0,13.1923,0,-89.2494,60.5558
46,3144.567432,1068.635520,0.000000,-3.412308,-7.362476,0.000000,-0.420504,-0.907290,0.000000,419.567,100,3523.221988,887.922718,0.000000,13.199104,-12.117128,5.233694,0.000000,-0.918027,0.396519,0.000000,0.11127,-48.019015,-15.835795,0.000000,0,0,0,0,-89.5712,60.5558
148,50.000000,50.000000,0.000000,-11.397492,3.904821,0.000000,-0.946020,0.324110,0.000000,3572.87,100,3523.221988,887.922718,0.000000,13.199104,-12.117128,5.233694,0.000000,-0.918027,0.396519,0.000000,0.11127,-48.019015,-15.835795,0.000000,0,0,13.1923,0,-89.3249,60.5558
100,3523.221988,887.922718,0.000000,-12.117128,5.233694,0.000000,-0.918027,0.396519,0.000000,419.567,46,3144.567432,1068.635520,0.000000,8.114795,-3.412308,-7.362476,0.000000,-0.420504,-0.907290,0.000000,-3.14365,-48.022602,-15.837590,0.000000,0,0,0,0,-89.5552,60.6079
82,4294.831192,410.957430,0.000000,-11.334339,10.602663,0.000000,-0.730285,0.683142,0.000000,63.6913,136,4294.918166,474.648640,0.000000,14.757965,9.668484,11.149795,0.000000,0.655137,0.755510,0.000000,2.33359,-48.012076,-15.831914,0.000000,0,0,14.7572,0,-75.5335,60.6772
88,3408.953511,911.312308,28.521171,0.068738,-4.488983,0.000000,0.015311,-0.999883,0.000000,910.742,52,2609.251142,1346.183630,0.000000,8.773045,0.332388,-8.766746,0.000000,0.037887,-0.999282,0.000000,-3.50636,-48.027592,-15.840177,0.000000,0,0,8.77341,0,-83.9523,60.7394
28,1142.230741,815.095908,0.000000,-1.657064,16.463790,0.000000,-0.100143,0.994973,0.000000,172.231,34,1265.968094,695.293152,0.000000,1.106706,-0.717475,0.842632,0.000000,-0.648298,0.761387,0.000000,-1.07472,-48.040198,-15.834385,0.000000,0,0,1.10606,0,-82.258,61.0203
172,733.309854,1651.270625,0.000000,-0.000000,-0.000000,0.000000,-0.439422,-0.898281,0.000000,185.696,94,666.640603,1477.955337,0.000000,5.979249,-1.644134,-5.748760,0.000000,-0.274973,-0.961452,0.000000,-4.5,-48.045675,-15.841587,0.000000,0,0,0,0,-82.5813,61.2156
130,4654.422281,1430.244917,0.000000,-2.467206,-10.236725,0.000000,-0.234306,-0.972163,0.000000,329.511,154,4936.336467,1259.651262,0.000000,10.368254,-9.561872,4.008901,0.000000,-0.922226,0.386652,0.000000,0.158244,-48.005810,-15.838980,0.000000,0,0,10.3682,0,-88.1274,61.2887
28,1142.230741,815.095908,0.000000,-1.657064,16.463790,0.000000,-0.100143,0.994973,0.000000,462.882,70,903.933167,1211.926146,0.000000,16.819085,-6.978797,-15.302876,0.000000,-0.414933,-0.909852,0.000000,-0.478792,-48.043446,-15.839241,0.000000,0,0,16.8186,0,-92.1094,61.2902
154,4936.336467,1259.651262,0.000000,-9.561872,4.008901,0.000000,-0.922226,0.386652,0.000000,329.511,130,4654.422281,1430.244917,0.000000,10.529846,-2.467206,-10.236725,0.000000,-0.234306,-0.972163,0.000000,2.47242,-48.008481,-15.840686,0.000000,0,0,10.5298,0,-88.0969,61.3582
148,3894.198633,736.688953,0.000000,-10.539880,3.611000,0.000000,-0.946020,0.324110,0.000000,7.42058,64,3888.548496,731.878454,0.000000,10.473234,-9.897217,3.425452,0.000000,-0.945001,0.327067,0.000000,-0.07361,-48.015648,-15.834356,0.000000,0,0,10.5131,0,-56.1479,61.3962
100,3510.979768,893.198278,0.000000,-12.243706,5.276200,0.000000,-0.918358,0.395750,0.000000,410.588,64,3888.548496,731.878454,0.000000,10.473234,-9.897217,3.425452,0.000000,-0.945001,0.327067,0.000000,-0.07361,-48.015648,-15.834356,0.000000,0,0,10.5131,0,-89.3006,61.3962
94,666.640603,1477.955337,0.000000,-1.644134,-5.748760,0.000000,-0.274973,-0.961452,0.000000,185.696,172,733.309854,1651.270625,0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.439422,-0.898281,0.000000,0,0.000000,0.000000,0.000000,0,0,0,0,-82.6359,61.4139
22,3698.408607,1205.283654,0.000000,7.520553,-3.341326,0.000000,0.913863,-0.406023,0.000000,223.982,166,3491.768418,1291.698734,0.000000,3.492381,3.208229,-1.379852,0.000000,0.918637,-0.395103,0.000000,1.52596,-48.019397,-15.839506,0.000000,0,0,3.49192,0,-84.1047,61.425
52,2609.473843,1340.309887,0.000000,0.222692,-5.873500,0.000000,0.037887,-0.999282,0.000000,1607.95,88,4008.322297,2133.226529,4.189568,5.876094,-2.172882,-5.459585,0.000000,-0.369783,-0.929118,0.000000,1.38658,-48.014437,-15.847024,0.000000,1,1,1361.22,0,-83.979,61.4345
166,3491.768418,1291.698734,0.000000,3.208229,-1.379852,0.000000,0.918637,-0.395103,0.000000,223.982,22,3698.408607,1205.283654,0.000000,8.229410,7.520553,-3.341326,0.000000,0.913863,-0.406023,0.000000,1.89953,-48.017521,-15.838717,0.000000,0,0,8.25062,0,-84.107,61.4377
64,3888.548496,731.878454,0.000000,-9.897217,3.425452,0.000000,-0.945001,0.327067,0.000000,3898.64,148,50.000000,50.000000,0.000000,11.141293,-10.539880,3.611000,0.000000,-0.946020,0.324110,0.000000,-0.906547,-48.051629,-15.828721,0.000000,2,1,0,0,-56.0947,61.5221
100,3510.979768,893.198278,0.000000,-12.243706,5.276200,0.000000,-0.918358,0.395750,0.000000,3562.21,148,50.000000,50.000000,0.000000,11.141293,-10.539880,3.611000,0.000000,-0.946020,0.324110,0.000000,-0.906547,-48.051629,-15.828721,0.000000,2,1,0,0,-89.3808,61.5221
34,1265.968094,695.293152,0.000000,-0.717475,0.842632,0.000000,-0.648298,0.761387,0.000000,1376.58,28,50.000000,50.000000,0.000000,16.546971,-1.657064,16.463790,0.000000,-0.100143,0.994973,0.000000,0.177829,-48.051629,-15.828721,0.000000,2,1,0,0,-82.6286,61.529
70,903.933167,1211.926146,0.000000,-6.978797,-15.302876,0.000000,-0.414933,-0.909852,0.000000,1441.97,28,50.000000,50.000000,0.000000,16.546971,-1.657064,16.463790,0.000000,-0.100143,0.994973,0.000000,0.177829,-48.051629,-15.828721,0.000000,2,1,0,0,-92.0247,61.529
136,4306.048899,487.484715,0.000000,11.131015,12.836400,0.000000,0.655137,0.755510,0.000000,72.8066,82,4285.544113,417.625146,0.000000,11.580902,-10.399106,5.096655,0.000000,-0.897953,0.440091,0.000000,-3.93953,-48.011994,-15.831438,0.000000,0,0,11.4328,0,-76.2297,61.5357
46,3142.722512,1064.654878,0.000000,-1.844961,-3.980732,0.000000,-0.420504,-0.907290,0.000000,406.215,100,3510.979768,893.198278,0.000000,13.332165,-12.243706,5.276200,0.000000,-0.918358,0.395750,0.000000,0.133061,-48.019127,-15.835844,0.000000,0,0,13.3305,0,-89.2832,61.5558
64,3888.548496,731.878454,0.000000,-9.897217,3.425452,0.000000,-0.945001,0.327067,0.000000,410.588,100,3510.979768,893.198278,0.000000,13.332165,-12.243706,5.276200,0.000000,-0.918358,0.395750,0.000000,0.133061,-48.019127,-15.835844,0.000000,0,0,13.3305,0,-89.3102,61.5558
148,50.000000,50.000000,0.000000,-10.539880,3.611000,0.000000,-0.946020,0.324110,0.000000,3562.21,100,3510.979768,893.198278,0.000000,13.332165,-12.243706,5.276200,0.000000,-0.918358,0.395750,0.000000,0.133061,-48.019127,-15.835844,0.000000,0,0,13.3305,0,-89.3823,61.5558
100,3510.979768,893.198278,0.000000,-12.243706,5.276200,0.000000,-0.918358,0.395750,0.000000,406.215,46,3142.722512,1064.654878,0.000000,4.387495,-1.844961,-3.980732,0.000000,-0.420504,-0.907290,0.000000,-3.7273,-48.022634,-15.837524,0.000000,0,0,4.3874,0,-89.2681,61.6079
82,4285.544113,417.625146,0.000000,-10.399106,5.096655,0.000000,-0.897953,0.440091,0.000000,72.8066,136,4306.048899,487.484715,0.000000,16.990369,11.131015,12.836400,0.000000,0.655137,0.755510,0.000000,2.2324,-48.011985,-15.832013,0.000000,0,0,16.9899,0,-76.3194,61.6772
88,4008.322297,2133.226529,4.189568,-2.172882,-5.459585,0.000000,-0.369783,-0.929118,0.000000,1607.95,52,2609.473843,1340.309887,0.000000,5.877720,0.222692,-5.873500,0.000000,0.037887,-0.999282,0.000000,-2.89532,-48.027590,-15.840098,0.000000,0,0,5.87796,0,-83.9479,61.7394
28,1148.950063,831.385706,0.000000,8.534121,13.824658,0.000000,0.525286,0.850926,0.000000,179.381,34,1265.901535,695.371322,0.000000,0.102728,-0.066598,0.078216,0.000000,-0.648298,0.761387,0.000000,-1.00398,-48.040204,-15.834393,0.000000,0,0,0.102668,0,-82.4739,62.0203
172,732.342830,1649.293803,0.000000,-0.967417,-1.977623,0.000000,-0.439422,-0.898281,0.000000,191.467,94,664.843315,1470.119634,0.000000,8.044982,-1.673442,-7.869011,0.000000,-0.208011,-0.978127,0.000000,2.06573,-48.045691,-15.841535,0.000000,0,0,8.03918,0,-82.9776,62.2156
130,4650.845115,1417.859669,0.000000,-4.055300,-12.244728,0.000000,-0.314394,-0.949293,0.000000,315.772,154,4926.477379,1263.784774,0.000000,10.690582,-9.859132,4.133530,0.000000,-0.922226,0.386652,0.000000,0.322328,-48.005898,-15.839018,0.000000,0,0,10.6905,0,-87.4786,62.2887
28,1148.950063,831.385706,0.000000,8.534121,13.824658,0.000000,0.525286,0.850926,0.000000,443.76,70,896.974711,1196.667873,0.000000,16.770568,-6.958666,-15.258732,0.000000,-0.414933,-0.909852,0.000000,-0.0485176,-48.043513,-15.839103,0.000000,0,0,16.7701,0,-92.2853,62.2902
166,3496.239781,1289.775612,0.000000,4.471953,-1.923376,0.000000,0.918637,-0.395103,0.000000,323.777,178,3197.250000,1414.020000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.915441,-0.402453,0.000000,0,0.000000,0.000000,0.000000,0,0,0,0,-87.2677,62.3035
22,3707.526395,1201.232688,0.000000,9.084206,-4.036045,0.000000,0.913863,-0.406023,0.000000,552.866,178,3197.250000,1414.020000,0.000000,0.000000,0.000000,-0.000000,0.000000,0.915441,-0.402453,0.000000,0,0.000000,0.000000,0.000000,0,0,0,0,-91.9289,62.3035
154,4926.477379,1263.784774,0.000000,-9.859132,4.133530,0.000000,-0.922226,0.386652,0.000000,315.772,130,4650.845115,1417.859669,0.000000,12.898791,-4.055300,-12.244728,0.000000,-0.314394,-0.949293,0.000000,2.36895,-48.008505,-15.840594,0.000000,0,0,12.8915,0,-87.4458,62.3582
148,3882.874554,740.882660,0.000000,-11.390248,4.394412,0.000000,-0.932973,0.359946,0.000000,6.50855,64,3879.424125,735.363984,0.000000,9.661164,-9.000176,3.512111,0.000000,-0.931583,0.363529,0.000000,-0.812069,-48.015741,-15.834388,0.000000,0,0,9.76745,0,-53.8162,62.3962
100,3499.225679,898.263487,0.000000,-11.755516,5.065824,0.000000,-0.918358,0.395750,0.000000,413.627,64,3879.424125,735.363984,0.000000,9.661164,-9.000176,3.512111,0.000000,-0.931583,0.363529,0.000000,-0.812069,-48.015741,-15.834388,0.000000,0,0,9.76745,0,-89.3641,62.3962
94,664.843315,1470.119634,0.000000,-1.673442,-7.869011,0.000000,-0.208011,-0.978127,0.000000,191.467,172,732.342830,1649.293803,0.000000,2.201565,-0.967417,-1.977623,0.000000,-0.439422,-0.898281,0.000000,2.20157,-48.045046,-15.843092,0.000000,0,0,2.20067,0,-83.0289,62.4139
22,3707.526395,1201.232688,0.000000,9.084206,-4.036045,0.000000,0.913863,-0.406023,0.000000,229.089,166,3496.239781,1289.775612,0.000000,4.868033,4.471953,-1.923376,0.000000,0.918637,-0.395103,0.000000,1.37565,-48.019367,-15.839493,0.000000,0,0,4.86739,0,-84.3032,62.425
178,3197.250000,1414.020000,0.000000,0.000000,-0.000000,0.000000,0.915441,-0.402453,0.000000,323.777,166,3496.239781,1289.775612,0.000000,4.868033,4.471953,-1.923376,0.000000,0.918637,-0.395103,0.000000,1.37565,-48.019367,-15.839493,0.000000,0,0,0,0,-87.2834,62.425
52,2609.526044,1338.933099,0.000000,0.052198,-1.376731,0.000000,0.037887,-0.999282,0.000000,753.302,88,2686.918324,2088.166464,11.089053,5.085003,-4.933132,-1.233475,0.000000,-0.970134,-0.242571,0.000000,-0.791091,-48.026768,-15.846787,0.000000,1,1,1322.19,0,-82.5715,62.4345
166,3496.239781,1289.775612,0.000000,4.471953,-1.923376,0.000000,0.918637,-0.395103,0.000000,229.089,22,3707.526395,1201.232688,0.000000,9.940446,9.084206,-4.036045,0.000000,0.913863,-0.406023,0.000000,1.71104,-48.017451,-15.838686,0.000000,0,0,9.97719,0,-84.3056,62.4377
178,3197.250000,1414.020000,0.000000,0.000000,-0.000000,0.000000,0.915441,-0.402453,0.000000,552.866,22,3707.526395,1201.232688,0.000000,9.940446,9.084206,-4.036045,0.000000,0.913863,-0.406023,0.000000,1.71104,-48.017451,-15.838686,0.000000,0,0,0,0,-91.9496,62.4377
64,3879.424125,735.363984,0.000000,-9.000176,3.512111,0.000000,-0.931583,0.363529,0.000000,3890.27,148,50.000000,50.000000,0.000000,12.208547,-11.390248,4.394412,0.000000,-0.932973,0.359946,0.000000,1.06725,-48.051629,-15.828721,0.000000,2,1,0,0,-53.7662,62.5221
100,3499.225679,898.263487,0.000000,-11.755516,5.065824,0.000000,-0.918358,0.395750,0.000000,3552,148,50.000000,50.000000,0.000000,12.208547,-11.390248,4.394412,0.000000,-0.932973,0.359946,0.000000,1.06725,-48.051629,-15.828721,0.000000,2,1,0,0,-89.3756,62.5221
34,1265.901535,695.371322,0.000000,-0.066598,0.078216,0.000000,-0.648298,0.761387,0.000000,1376.56,28,50.000000,50.000000,0.000000,16.246611,8.534121,13.824658,0.000000,0.525286,0.850926,0.000000,-0.30036,-48.051629,-15.828721,0.000000,2,1,0,0,-82.6687,62.529
70,896.974711,1196.667873,0.000000,-6.958666,-15.258732,0.000000,-0.414933,-0.909852,0.000000,1425.56,28,50.000000,50.000000,0.000000,16.246611,8.534121,13.824658,0.000000,0.525286,0.850926,0.000000,-0.30036,-48.051629,-15.828721,0.000000,2,1,0,0,-92.1853,62.529
136,4318.876615,502.277769,0.000000,12.828041,14.793428,0.000000,0.655137,0.755510,0.000000,91.2001,82,4278.472252,420.516307,0.000000,7.643027,-7.074637,2.892295,0.000000,-0.925633,0.378423,0.000000,-3.93788,-48.012080,-15.831500,0.000000,0,0,7.64003,0,-77.9504,62.5357
46,3139.821992,1060.238265,0.000000,-2.950074,-4.428476,0.000000,-0.554408,-0.832245,0.000000,394.217,100,3499.225679,898.263487,0.000000,12.800575,-11.755516,5.065824,0.000000,-0.918358,0.395750,0.000000,-0.53159,-48.019240,-15.835893,0.000000,0,0,12.799,0,-89.1782,62.5558
148,50.000000,50.000000,0.000000,-11.390248,4.394412,0.000000,-0.932973,0.359946,0.000000,3552,100,3499.225679,898.263487,0.000000,12.800575,-11.755516,5.065824,0.000000,-0.918358,0.395750,0.000000,-0.53159,-48.019240,-15.835893,0.000000,0,0,12.799,0,-89.376,62.5558
64,3879.424125,735.363984,0.000000,-9.000176,3.512111,0.000000,-0.931583,0.363529,0.000000,413.627,100,3499.225679,898.263487,0.000000,12.800575,-11.755516,5.065824,0.000000,-0.918358,0.395750,0.000000,-0.53159,-48.019240,-15.835893,0.000000,0,0,12.799,0,-89.3745,62.5558
100,3499.225679,898.263487,0.000000,-11.755516,5.065824,0.000000,-0.918358,0.395750,0.000000,394.217,46,3139.821992,1060.238265,0.000000,5.321122,-2.950074,-4.428476,0.000000,-0.554408,-0.832245,0.000000,0.933627,-48.022652,-15.837488,0.000000,0,0,5.28389,0,-89.1653,62.6079
82,4278.472252,420.516307,0.000000,-7.074637,2.892295,0.000000,-0.925633,0.378423,0.000000,91.2001,136,4318.876615,502.277769,0.000000,19.580708,12.828041,14.793428,0.000000,0.655137,0.755510,0.000000,2.59034,-48.011879,-15.832128,0.000000,0,0,19.5802,0,-78.1666,62.6772
106,1670.976556,1145.481077,0.000000,-12.422928,15.009982,0.000000,-0.637594,0.770372,0.000000,237.134,11,1850.000000,990.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0,0,0,1,-86.16,62.7245
88,2686.918324,2088.166464,11.089053,-4.933132,-1.233475,0.000000,-0.970134,-0.242571,0.000000,753.302,52,2609.526044,1338.933099,0.000000,1.377720,0.052198,-1.376731,0.000000,0.037887,-0.999282,0.000000,-4.5,-48.027589,-15.840045,0.000000,0,0,1.37778,0,-82.5063,62.7394
28,1163.824197,843.581399,0.000000,14.472215,8.319217,0.000000,0.866966,0.498367,0.000000,179.932,34,1265.882234,695.393990,0.000000,0.029789,-0.019312,0.022681,0.000000,-0.648298,0.761387,0.000000,-0.0729388,-48.040205,-15.834394,0.000000,0,0,0.0297715,0,-82.2695,63.0203
172,730.636926,1645.806542,0.000000,-1.706595,-3.488675,0.000000,-0.439422,-0.898281,0.000000,196.57,94,665.531711,1460.331280,0.000000,9.888519,1.747625,-9.732863,0.000000,0.176733,-0.984259,0.000000,1.84354,-48.045709,-15.841465,0.000000,0,0,9.81253,0,-84.0737,63.2156
130,4646.958751,1409.422530,0.000000,-4.113203,-8.345822,0.000000,-0.442072,-0.896979,0.000000,305.26,154,4917.263547,1267.581944,0.000000,9.965838,-9.236851,3.741457,0.000000,-0.926851,0.375428,0.000000,-0.724745,-48.005990,-15.839056,0.000000,0,0,9.9656,0,-86.9098,63.2887
166,3502.988459,1286.873022,0.000000,6.749569,-2.902973,0.000000,0.918637,-0.395103,0.000000,328.982,178,3199.204832,1413.145671,0.000000,2.149551,1.965194,-0.870966,0.000000,0.914235,-0.405185,0.000000,2.14955,-48.022097,-15.840635,0.000000,0,0,2.14145,0,-87.41,63.3035
22,3717.831495,1196.586597,0.000000,10.301954,-4.645764,0.000000,0.911594,-0.411092,0.000000,562.024,178,3199.204832,1413.145671,0.000000,2.149551,1.965194,-0.870966,0.000000,0.914235,-0.405185,0.000000,2.14955,-48.022097,-15.840635,0.000000,0,0,2.14145,0,-92.0719,63.3035
154,4917.263547,1267.581944,0.000000,-9.236851,3.741457,0.000000,-0.926851,0.375428,0.000000,305.26,130,4646.958751,1409.422530,0.000000,9.304364,-4.113203,-8.345822,0.000000,-0.442072,-0.896979,0.000000,-3.59443,-48.008540,-15.840483,0.000000,0,0,9.28919,0,-86.8847,63.3582
148,3871.574861,745.309384,0.000000,-11.308316,4.430102,0.000000,-0.931100,0.364764,0.000000,6.42822,64,3869.843243,739.118788,0.000000,10.283457,-9.574439,3.752279,0.000000,-0.931053,0.364885,0.000000,0.622293,-48.015825,-15.834420,0.000000,0,0,10.2904,0,-54.6254,63.3962
100,3487.000308,903.531785,0.000000,-12.226855,5.268938,0.000000,-0.918358,0.395750,0.000000,416.654,64,3869.843243,739.118788,0.000000,10.283457,-9.574439,3.752279,0.000000,-0.931053,0.364885,0.000000,0.622293,-48.015825,-15.834420,0.000000,0,0,10.2904,0,-89.4258,63.3962
94,665.531711,1460.331280,0.000000,1.747625,-9.732863,0.000000,0.176733,-0.984259,0.000000,196.57,172,730.636926,1645.806542,0.000000,3.883725,-1.706595,-3.488675,0.000000,-0.439422,-0.898281,0.000000,1.68216,-48.045056,-15.843074,0.000000,0,0,3.88215,0,-84.1268,63.4139
22,3717.831495,1196.586597,0.000000,10.301954,-4.645764,0.000000,0.911594,-0.411092,0.000000,233.043,166,3502.988459,1286.873022,0.000000,7.347376,6.749569,-2.902973,0.000000,0.918637,-0.395103,0.000000,2.47934,-48.019325,-15.839475,0.000000,0,0,7.34641,0,-84.4351,63.425
178,3199.204832,1413.145671,0.000000,1.965194,-0.870966,0.000000,0.914235,-0.405185,0.000000,328.982,166,3502.988459,1286.873022,0.000000,7.347376,6.749569,-2.902973,0.000000,0.918637,-0.395103,0.000000,2.47934,-48.019325,-15.839475,0.000000,0,0,7.34641,0,-87.4265,63.425
